t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
13.273,1557920,13712,0,1571632,1571632,0,325058560,0.01
13.374,1594680,13712,0,1608392,1608392,0,325058560,0.01
13.474,1613964,13712,0,1627676,1627676,0,325058560,0.01
13.574,1671096,13712,0,1684808,1684808,0,325058560,0.01
13.675,1728376,13712,0,1742088,1742088,0,325058560,0.01
13.775,1785932,13712,0,1799644,1799644,0,325058560,0.01
13.876,1849100,13712,0,1862812,1862812,0,325058560,0.01
13.976,1939356,13712,0,1953068,1953068,0,325058560,0.01
14.076,535792,13712,0,549504,1969320,0,325058560,0.01
14.177,679852,13712,0,693564,1969320,0,325058560,0.01
14.283,858708,13712,0,872420,1969320,0,325058560,0.01
14.384,736120,30832,0,766952,1969320,2,325058560,0.01
14.484,610368,142016,0,752384,1969320,4,325058560,0.01
14.593,610376,170096,0,780472,1969320,4,325058560,0.01
14.694,610376,170096,0,780472,1969320,4,325058560,0.01
14.794,687548,170096,0,857644,1969320,4,325058560,0.01
14.894,777936,170096,0,948032,1969320,4,325058560,0.0
15.001,805692,170096,0,975788,1969320,4,325058560,0.0
15.101,914912,170096,0,1085008,1969320,4,325058560,0.0
15.202,1034772,170096,0,1204868,1969320,4,325058560,0.0
15.302,1084412,170096,0,1254508,1969320,4,325058560,0.0
15.403,1129024,170096,0,1299120,1969320,4,325058560,0.0
15.503,1161984,170096,0,1332080,1969320,4,325058560,0.0
15.604,1097216,170096,0,1267312,1969320,4,325058560,0.0
15.704,1007880,170096,0,1177976,1969320,4,325058560,0.0
15.804,1007880,170096,0,1177976,1969320,4,325058560,0.0
15.905,1007880,170096,0,1177976,1969320,4,325058560,0.0
16.005,1007880,170096,0,1177976,1969320,4,325058560,0.0
16.106,898232,170160,0,1068392,1969320,4,325058560,0.0
16.206,901524,170160,0,1071684,1969320,4,325058560,0.0
16.306,901640,170160,0,1071800,1969320,4,325058560,0.0
16.406,901664,170160,0,1071824,1969320,4,325058560,0.0
16.507,901668,170160,0,1071828,1969320,4,325058560,0.0
16.607,901708,170160,0,1071868,1969320,4,325058560,0.0
16.708,901724,170160,0,1071884,1969320,4,325058560,0.0
16.808,901772,170160,0,1071932,1969320,4,325058560,0.0
16.908,901788,170160,0,1071948,1969320,4,325058560,0.0
17.009,901816,170160,0,1071976,1969320,4,325058560,0.0
17.109,901864,170160,0,1072024,1969320,4,325058560,0.0
17.210,901884,170160,0,1072044,1969320,4,325058560,0.0
17.310,901884,170160,0,1072044,1969320,4,325058560,0.0
17.410,901888,170160,0,1072048,1969320,4,325058560,0.0
17.511,901896,170160,0,1072056,1969320,4,325058560,0.0
17.611,901896,170160,0,1072056,1969320,4,325058560,0.0
17.711,901896,170160,0,1072056,1969320,4,325058560,0.0
17.812,901896,170160,0,1072056,1969320,4,325058560,0.0
17.912,901896,170160,0,1072056,1969320,4,325058560,0.0
18.012,901896,170160,0,1072056,1969320,4,325058560,0.0
18.113,901896,170160,0,1072056,1969320,4,325058560,0.0
18.213,901896,170160,0,1072056,1969320,4,325058560,0.0
18.313,901896,170160,0,1072056,1969320,4,325058560,0.0
18.414,901896,170160,0,1072056,1969320,4,325058560,0.0
18.514,901896,170160,0,1072056,1969320,4,325058560,0.0
18.614,901896,170160,0,1072056,1969320,4,325058560,0.0
18.715,901904,170160,0,1072064,1969320,4,325058560,0.0
18.815,901912,170160,0,1072072,1969320,4,325058560,0.0
18.916,902112,170160,0,1072272,1969320,4,325058560,0.0
19.016,902180,170160,0,1072340,1969320,4,325058560,0.0
19.116,902180,170160,0,1072340,1969320,4,325058560,0.0
19.217,474592,170160,0,644752,1969320,4,325058560,0.0
19.317,347352,92032,0,439384,1969320,4,325058560,0.0
19.418,366048,92416,0,458464,1969320,4,325058560,0.0
19.518,391840,92416,0,484256,1969320,4,325058560,0.0
19.618,415756,92416,0,508172,1969320,4,325058560,0.0
19.719,439048,92416,0,531464,1969320,4,325058560,0.0
19.819,462032,92416,0,554448,1969320,4,325058560,0.0
19.920,485256,92416,0,577672,1969320,4,325058560,0.0
20.020,509212,92416,0,601628,1969320,4,325058560,0.0
20.121,529176,92480,0,621656,1969320,4,325058560,0.0
20.221,529972,93056,0,623028,1969320,4,325058560,0.0
20.322,529972,93056,0,623028,1969320,4,325058560,0.0
20.422,529972,93056,0,623028,1969320,4,325058560,0.0
20.523,529972,93056,0,623028,1969320,4,325058560,0.0
20.623,529972,93056,0,623028,1969320,4,325058560,0.0
20.723,365944,93184,0,459128,1969320,4,347074560,0.0
20.824,377684,113580,0,491264,1969320,28,371273728,0.0
20.924,366684,123832,0,490516,1969320,32,400568320,0.18
21.025,404652,112524,0,517176,1969320,36,417345536,0.18
21.125,393316,172548,0,565864,1969320,38,446705664,0.18
21.226,443992,129668,0,573660,1969320,40,471871488,0.18
21.326,439016,149296,0,588312,1969320,40,505425920,0.18
21.427,400944,215192,0,616136,1969320,40,522203136,0.18
21.527,454332,265808,0,720140,1969320,40,547368960,0.18
21.628,433328,149920,0,583248,1969320,41,564146176,0.18
21.728,402992,193504,0,596496,1969320,43,592375808,0.18
21.829,452628,233524,0,686152,1969320,43,617541632,0.18
21.929,444880,256284,0,701164,1969320,43,634318848,0.18
22.030,405040,323720,0,728760,1969320,43,658505728,0.18
22.130,452760,343936,0,796696,1969320,44,683671552,0.18
22.230,452208,359288,0,811496,1969320,44,708837376,0.18
22.331,438584,411080,0,849664,1969320,44,725614592,0.18
22.431,431616,200340,0,631956,1969320,45,742391808,0.18
22.532,431808,251068,0,682876,1969320,45,754737152,0.18
22.632,411264,298660,0,709924,1969320,45,794480640,0.18
22.733,415820,351116,0,766936,1969320,45,809684992,0.18
22.833,419916,379188,0,799104,1969320,47,833671168,0.18
22.934,424012,365688,0,789700,1969320,48,850448384,0.15
23.034,455844,390288,0,846132,1969320,48,881766400,0.15
23.135,434248,445752,0,880000,1969320,48,916217856,0.15
23.235,452732,488736,0,941468,1969320,48,932995072,0.15
23.336,454120,538120,0,992240,1969320,48,949772288,0.15
23.436,457704,609672,0,1067376,1969320,48,966549504,0.15
23.537,472724,647968,0,1120692,1969320,48,980828160,0.15
23.637,448252,672736,0,1120988,1969320,48,1019396096,0.15
23.737,505280,672736,0,1178016,1969320,48,1038270464,0.15
23.838,509124,1451340,0,1960464,1969320,79,1038270464,0.15
23.938,509124,1590616,0,2099740,2099740,84,1038270464,0.15
24.039,509124,1640700,0,2149824,2166860,87,1038270464,0.15
24.139,509124,1654316,0,2163440,2285052,89,1038270464,0.15
24.240,509124,1784576,0,2293700,2293700,90,1038270464,0.15
24.340,509124,1886436,0,2395560,2399028,91,1038270464,0.15
24.441,509124,2031720,0,2540844,2540844,91,1038270464,0.15
24.542,509124,1860440,0,2369564,2593352,92,1038270464,0.15
24.643,509124,1953360,0,2462484,2593352,92,1038270464,0.15
24.743,509124,2023836,0,2532960,2593352,92,1038270464,0.15
24.844,509124,2114064,0,2623188,2623188,92,1038270464,0.15
24.944,509124,2202284,0,2711408,2711408,92,1038270464,0.12
25.044,509124,2284420,0,2793544,2793544,92,1038270464,0.12
25.145,496408,2284420,0,2780828,2792400,92,1063436288,0.12
25.245,451144,2284420,0,2735564,2792400,92,1097138176,0.12
25.346,506080,2284420,0,2790500,2792400,92,1113915392,0.12
25.446,502944,2284420,0,2787364,2792400,92,1141030912,0.12
25.547,490344,2284420,0,2774764,2792400,92,1174585344,0.12
25.648,451152,2284420,0,2735572,2794368,92,1208139776,0.12
25.748,517004,2284420,0,2801424,2801424,92,1233305600,0.12
25.849,474524,2284420,0,2758944,2800412,92,1263714304,0.12
25.949,443848,2284420,0,2728268,2800412,92,1292025856,0.12
26.050,495396,2284420,0,2779816,2800412,92,1308803072,0.12
26.151,454480,2284420,0,2738900,2800412,92,1333968896,0.12
26.251,454804,2284420,0,2739224,2801304,92,1367523328,0.12
26.352,508148,2284420,0,2792568,2801304,92,1392689152,0.12
26.452,456528,2284420,0,2740948,2801304,92,1434632192,0.12
26.553,456528,2284420,0,2740948,2801304,92,1451409408,0.12
26.653,513440,2284420,0,2797860,2801304,92,1484963840,0.12
26.754,493220,2284420,0,2777640,2803424,92,1501761536,0.12
26.855,468588,2284420,0,2753008,2803552,92,1535315968,0.12
26.955,520076,2284420,0,2804496,2804496,92,1560481792,0.1
27.056,511660,2284420,0,2796080,2803552,92,1579446272,0.1
27.156,464720,2300804,0,2765524,2818808,92,1621233664,0.1
27.257,456528,2354052,0,2810580,2863096,92,1627525120,0.1
27.358,507132,2354052,0,2861184,2863096,92,1668567040,0.1
27.459,456528,2415492,0,2872020,2933368,92,1692446720,0.1
