t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
19.716,565560,91828,0,657388,1980484,5,5820416,56.35
19.816,591216,91828,0,683044,1980484,5,5820416,56.35
19.917,594484,92340,0,686824,1980484,5,5820416,56.35
20.017,594484,92340,0,686824,1980484,5,5820416,56.35
20.118,594484,92340,0,686824,1980484,5,5820416,56.35
20.218,594484,92340,0,686824,1980484,5,5820416,56.35
20.319,594484,92340,0,686824,1980484,5,5820416,56.35
20.419,414728,92596,0,507324,1980484,5,5820416,56.35
20.520,447996,99404,0,547400,1980484,28,5824512,56.35
20.621,431588,123244,0,554832,1980484,33,5824512,56.35
20.721,468940,139756,0,608696,1980484,37,5824512,56.35
20.821,458096,171960,0,630056,1980484,39,5824512,56.35
20.922,457348,148708,0,606056,1980484,41,5828608,56.35
21.023,452064,214604,0,666668,1980484,41,5828608,56.35
21.123,453088,149332,0,602420,1980484,42,5828608,56.35
21.224,503552,186720,0,690272,1980484,44,5828608,56.35
21.324,511572,220508,0,732080,1980484,44,5828608,56.35
21.425,501820,255696,0,757516,1980484,44,5828608,56.35
21.526,463984,323132,0,787116,1980484,44,5828608,56.35
21.627,511704,326788,0,838492,1980484,45,5828608,56.35
21.727,511704,337120,0,848824,1980484,45,5828608,58.64
21.828,469404,351604,0,821008,1980484,45,5828608,58.64
21.929,466032,410492,0,876524,1980484,45,5828608,58.64
22.029,467056,199752,0,666808,1980484,46,5828608,58.64
22.130,468084,250480,0,718564,1980484,46,5828608,58.64
22.230,469108,298072,0,767180,1980484,46,5828608,58.64
22.331,471160,333900,0,805060,1980484,48,5828608,58.64
22.431,476280,394736,0,871016,1980484,48,5828608,58.64
22.532,479352,385572,0,864924,1980484,49,5832704,58.64
22.633,521444,428588,0,950032,1980484,49,5832704,58.64
22.733,481400,488148,0,969548,1980484,49,5832704,58.64
22.834,482428,537532,0,1019960,1980484,49,5832704,58.64
22.934,512024,609084,0,1121108,1980484,49,5832704,58.64
23.035,527044,655652,0,1182696,1980484,49,5832704,58.64
23.135,536244,672148,0,1208392,1980484,49,5832704,58.64
23.236,543480,1429996,0,1973476,1980484,59,5832704,58.64
23.337,543480,1490304,0,2033784,2033784,59,5832704,58.64
23.438,543480,1533148,0,2076628,2076628,59,5832704,58.64
23.538,543480,1556232,0,2099712,2099712,59,5832704,58.64
23.639,543480,1595364,0,2138844,2138844,59,5832704,58.64
23.740,543480,1623692,0,2167172,2167172,59,5832704,54.9
23.840,485500,1637768,0,2123268,2180376,59,5832704,54.9
23.940,544796,1637768,0,2182564,2182564,59,5832704,54.9
24.041,538572,1637768,0,2176340,2181724,59,5832704,54.9
24.141,513884,1637768,0,2151652,2181724,59,5832704,54.9
24.242,517824,1637768,0,2155592,2181724,59,5832704,54.9
24.342,488316,1637768,0,2126084,2185096,59,5832704,54.9
24.442,488316,1637768,0,2126084,2189056,59,5832704,54.9
24.543,488316,1637768,0,2126084,2189056,59,5832704,54.9
24.643,534068,1637768,0,2171836,2189056,59,5832704,54.9
24.743,551244,1637768,0,2189012,2189056,59,5832704,54.9
24.844,540936,1637768,0,2178704,2189056,59,5832704,54.9
24.944,488316,1637768,0,2126084,2189056,59,5832704,54.9
25.045,507652,1637768,0,2145420,2189056,59,5832704,54.9
25.145,491420,1637768,0,2129188,2189056,59,5832704,54.9
25.245,488316,1637768,0,2126084,2189056,59,5832704,54.9
25.346,488316,1637768,0,2126084,2189092,59,5832704,54.9
25.446,550656,1637768,0,2188424,2189092,59,5832704,54.9
25.547,539828,1654152,0,2193980,2204324,59,5832704,54.9
25.647,541784,1656200,0,2197984,2204324,59,5832704,54.9
26.775,541784,1656200,0,2197984,2204324,59,5832704,57.27
26.884,541784,1656200,0,2197984,2204324,59,5832704,57.27
26.991,541784,1656200,0,2197984,2204324,59,5832704,57.27
27.099,541784,1656200,0,2197984,2204324,59,5832704,57.27
27.208,541784,1656200,0,2197984,2204324,59,5832704,57.27
27.315,541784,1656200,0,2197984,2204324,59,5832704,57.27
27.423,541784,1656200,0,2197984,2204324,59,5832704,57.27
27.531,541784,1656200,0,2197984,2204324,59,5832704,57.27
27.639,488320,1707400,0,2195720,2248716,59,5832704,60.48
27.740,512468,1768840,0,2281308,2319548,59,5832704,60.48
27.840,550100,1770888,0,2320988,2320988,59,5832704,60.48
27.941,494904,785800,0,1280704,2334844,60,5832704,60.48
28.041,488900,851336,0,1340236,2334844,60,5832704,60.48
28.141,553816,906632,0,1460448,2334844,60,5832704,60.48
28.242,549516,916872,0,1466388,2334844,60,5832704,60.48
28.342,488900,982424,0,1471324,2334844,60,5832704,60.48
28.443,489508,994744,0,1484252,2334844,60,5832704,60.48
28.543,500004,1037752,0,1537756,2334844,60,5832704,60.48
28.643,531328,940992,0,1472320,2334844,61,5832704,60.48
