t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
27.635,460824,2249272,0,2710096,2777728,61,1746702336,0.53
27.735,466852,2249272,0,2716124,2777728,61,1778159616,0.53
27.836,460824,2249272,0,2710096,2777728,61,1809616896,0.53
27.936,460824,2249272,0,2710096,2777728,61,1836879872,0.53
28.036,529688,2249272,0,2778960,2778960,61,1868337152,0.53
28.137,501160,2249272,0,2750432,2777876,61,1891405824,0.53
28.238,507700,2249272,0,2756972,2777876,61,1921134592,0.53
28.338,463968,2249272,0,2713240,2777876,61,1952591872,0.53
28.439,460824,2249272,0,2710096,2777876,61,1973821440,0.53
28.539,530212,2249272,0,2779484,2779484,61,2010451968,0.62
28.640,512092,2249272,0,2761364,2778388,61,2045210624,0.62
28.740,438612,2249272,0,2687884,2783380,61,2064306176,0.62
28.841,431876,2249272,0,2681148,2783380,61,2099826688,0.62
28.941,437856,2249272,0,2687128,2783380,61,2130890752,0.62
29.042,507904,2249272,0,2757176,2783380,61,2170736640,0.62
29.143,482608,2249272,0,2731880,2783380,61,2193805312,0.62
29.243,482156,2249272,0,2731428,2783380,61,2218651648,0.62
29.344,476172,2249272,0,2725444,2783380,61,2248011776,0.62
29.444,449920,2273848,0,2723768,2791464,61,2271080448,0.62
29.545,511556,2273848,0,2785404,2791464,61,2302537728,0.62
29.646,450060,2343480,0,2793540,2862056,61,2315120640,0.62
29.747,521916,2347576,0,2869492,2869492,61,2346577920,0.62
29.847,457664,2417208,0,2874872,2938100,61,2354966528,0.62
29.948,522668,2439736,0,2962404,2962404,61,2386423808,0.62
30.049,481508,2488888,0,2970396,3010648,61,2415783936,0.62
30.149,522416,2552376,0,3074792,3074792,61,2430464000,0.62
30.250,495748,2562616,0,3058364,3084120,61,2461921280,0.62
30.350,450060,2634296,0,3084356,3155800,61,2474504192,0.62
30.451,514072,2634296,0,3148368,3155800,61,2514350080,0.62
30.551,450060,2712120,0,3162180,3235340,61,2526752768,0.5
30.652,523260,2716216,0,3239476,3239476,61,2558210048,0.5
