t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM,majflt,read_bytes,psi_io_full
14.463,909412,169328,0,1078740,1968900,5,326885376,15.62
14.564,909428,169328,0,1078756,1968900,5,326885376,15.62
14.664,909452,169328,0,1078780,1968900,5,326885376,15.62
14.765,909460,169328,0,1078788,1968900,5,326885376,15.62
14.865,909512,169328,0,1078840,1968900,5,326885376,15.62
14.965,909524,169328,0,1078852,1968900,5,326885376,15.62
15.066,909528,169328,0,1078856,1968900,5,326885376,15.62
15.166,909532,169328,0,1078860,1968900,5,326885376,15.62
15.266,909536,169328,0,1078864,1968900,5,326885376,15.62
15.366,909536,169328,0,1078864,1968900,5,326885376,16.41
15.467,909536,169328,0,1078864,1968900,5,326885376,16.41
15.567,909536,169328,0,1078864,1968900,5,326885376,16.41
15.668,909536,169328,0,1078864,1968900,5,326885376,16.41
15.768,909536,169328,0,1078864,1968900,5,326885376,16.41
15.868,909536,169328,0,1078864,1968900,5,326885376,16.41
15.969,909536,169328,0,1078864,1968900,5,326885376,16.41
16.069,909536,169328,0,1078864,1968900,5,326885376,16.41
16.169,909536,169328,0,1078864,1968900,5,326885376,16.41
16.270,909536,169328,0,1078864,1968900,5,326885376,16.41
16.370,909536,169328,0,1078864,1968900,5,326885376,16.41
16.470,909544,169328,0,1078872,1968900,5,326885376,16.41
16.571,909556,169328,0,1078884,1968900,5,326885376,16.41
16.671,909808,169328,0,1079136,1968900,5,326885376,16.41
16.771,909820,169328,0,1079148,1968900,5,326885376,16.41
16.872,909820,169328,0,1079148,1968900,5,326885376,16.41
16.972,354992,91200,0,446192,1968900,5,326889472,16.41
17.073,366332,91520,0,457852,1968900,5,326889472,16.41
17.173,393736,91520,0,485256,1968900,5,326889472,16.41
17.273,421040,91520,0,512560,1968900,5,326889472,17.24
17.374,448392,91520,0,539912,1968900,5,326889472,17.24
17.474,475572,91520,0,567092,1968900,5,326889472,17.24
17.574,502576,91520,0,594096,1968900,5,326889472,17.24
17.674,530060,91520,0,621580,1968900,5,326889472,17.24
17.775,536524,92224,0,628748,1968900,5,326889472,17.24
17.875,536524,92224,0,628748,1968900,5,326889472,17.24
17.975,536524,92224,0,628748,1968900,5,326889472,17.24
18.076,536524,92224,0,628748,1968900,5,326889472,17.24
18.176,536524,92224,0,628748,1968900,5,326889472,17.24
18.276,383960,92328,0,476288,1968900,5,357253120,17.24
18.377,403340,116616,0,519956,1968900,29,387727360,17.24
18.477,394820,118264,0,513084,1968900,35,419184640,17.24
18.577,397536,178100,0,575636,1968900,37,448544768,17.24
18.678,416488,161252,0,577740,1968900,39,473718784,17.24
18.778,459148,167896,0,627044,1968900,41,507273216,17.24
18.879,442984,208976,0,651960,1968900,41,540827648,17.24
18.979,413852,141816,0,555668,1968900,42,566001664,17.24
19.079,409292,206208,0,615500,1968900,42,585842688,17.24
19.180,458928,245672,0,704600,1968900,43,619397120,16.65
19.280,464504,259584,0,724088,1968900,43,644562944,16.65
19.381,437936,316224,0,754160,1968900,43,668749824,16.65
19.481,412464,343680,0,756144,1968900,44,685531136,16.65
19.581,458608,371276,0,829884,1968900,45,710696960,16.65
19.682,450572,398192,0,848764,1968900,45,727474176,16.65
19.782,437604,184700,0,622304,1968900,46,744267776,16.65
19.882,427708,233296,0,661004,1968900,46,756613120,16.65
19.982,416732,280980,0,697712,1968900,46,796356608,16.65
20.083,423376,330548,0,753924,1968900,46,804220928,16.65
20.183,427472,361960,0,789432,1968900,47,835551232,16.65
20.284,431568,337432,0,769000,1968900,49,858484736,16.65
20.384,476048,365440,0,841488,1968900,49,892039168,16.65
20.484,445176,415008,0,860184,1968900,49,918102016,16.65
20.585,456204,458896,0,915100,1968900,49,934879232,16.65
20.685,438052,508840,0,946892,1968900,49,960045056,16.65
20.785,466624,573716,0,1040340,1968900,49,968433664,16.65
20.886,485180,616664,0,1101844,1968900,49,982712320,16.65
20.986,485976,637236,0,1123212,1968900,49,1035960320,16.65
21.086,518000,878748,0,1396748,1968900,134,1040154624,15.27
21.186,518000,1230680,0,1748680,1968900,150,1040158720,15.27
21.287,518000,1463200,0,1981200,1986992,155,1040171008,15.27
21.387,518000,1531496,0,2049496,2199392,157,1040183296,15.27
21.488,518000,1748796,0,2266796,2266796,157,1040183296,15.27
21.588,518000,1913772,0,2431772,2431772,157,1040183296,15.27
21.688,518000,1811460,0,2329460,2590340,157,1040199680,15.27
21.789,518000,1909896,0,2427896,2590340,158,1040199680,15.27
21.889,518000,1997684,0,2515684,2590340,158,1040199680,15.27
21.990,518000,2090276,0,2608276,2608276,158,1040199680,15.27
22.090,518000,2172260,0,2690260,2690260,158,1040199680,15.27
22.190,480236,2184444,0,2664680,2701284,158,1056976896,15.27
22.291,460020,2184444,0,2644464,2701284,158,1080193024,15.27
22.391,514956,2184444,0,2699400,2701284,158,1115844608,15.27
22.491,506672,2184444,0,2691116,2701284,158,1142960128,15.27
22.592,501124,2184444,0,2685568,2701284,158,1178611712,15.27
22.692,473540,2184444,0,2657984,2703308,158,1218457600,15.27
22.792,460020,2184444,0,2644464,2707300,158,1248866304,15.27
22.893,460020,2184444,0,2644464,2707300,158,1282420736,15.27
22.993,517172,2184444,0,2701616,2707300,158,1319120896,15.22
23.093,495300,2184444,0,2679744,2707300,158,1344286720,15.22
23.194,460020,2184444,0,2644464,2707300,158,1369452544,15.22
23.294,460020,2184444,0,2644464,2707300,158,1401589760,15.22
23.394,486952,2184444,0,2671396,2707300,158,1444950016,15.22
23.495,500436,2184444,0,2684880,2707300,158,1470115840,15.22
23.595,487684,2184444,0,2672128,2707300,158,1503690752,15.22
23.695,460020,2184444,0,2644464,2707300,158,1528856576,15.22
23.796,460020,2184444,0,2644464,2707300,158,1562411008,15.22
23.896,522360,2184444,0,2706804,2707300,158,1581375488,15.22
23.997,500152,2200268,0,2700420,2721576,158,1623162880,15.22
24.097,460020,2253900,0,2713920,2766328,158,1636941824,15.22
24.197,522300,2270572,0,2792872,2792872,158,1670496256,15.22
24.298,460020,2316372,0,2776392,2837448,158,1702764544,15.22
24.398,522476,1506668,0,2029144,2857456,158,1719574528,15.22
24.498,471780,1329192,0,1800972,2857456,159,1753128960,15.22
24.599,527292,1361264,0,1888556,2857456,159,1769906176,15.22
24.699,497840,1396080,0,1893920,2857456,159,1787969536,15.22
24.800,461276,1461616,0,1922892,2857456,159,1813135360,15.22
24.900,524808,1461616,0,1986424,2857456,159,1855078400,15.22
25.000,461276,1526400,0,1987676,2857456,159,1871855616,15.54
25.101,483512,1542208,0,2025720,2857456,159,1895981056,15.54
25.201,461276,1585788,0,2047064,2857456,159,1921146880,15.54
25.301,482588,1617464,0,2100052,2857456,159,1937924096,15.54
25.402,513404,1664452,0,2177856,2857456,159,1954701312,15.54
25.502,513516,1673884,0,2187400,2857456,159,1975234560,15.54
25.603,461276,1616096,0,2077372,2857456,160,1994137600,15.54
25.703,517212,1635556,0,2152768,2857456,160,2034741248,15.54
25.803,517212,1851008,0,2368220,2857456,162,2034745344,15.54
25.904,517212,1502364,0,2019576,2857456,164,2034794496,15.54
26.004,517212,1942984,0,2460196,2857456,164,2034794496,15.54
26.105,517212,2153632,0,2670844,2857456,164,2034794496,15.54
26.205,517212,2281372,0,2798584,2857456,164,2034794496,15.54
26.306,517212,2425888,0,2943100,2943100,164,2034794496,15.54
26.406,517212,2667000,0,3184212,3184212,164,2034794496,15.54
26.506,517212,2838044,0,3355256,3355256,164,2034794496,15.54
26.607,517212,2954968,0,3472180,3472180,164,2034794496,15.54
26.707,517212,3077520,0,3594732,3594732,164,2034794496,15.54
26.807,517212,3256876,0,3774088,3774088,164,2034794496,15.54
26.908,517212,3404492,0,3921704,3921704,164,2034794496,14.53
27.008,517212,3523892,0,4041104,4041104,164,2034794496,14.53
27.108,517212,3594104,0,4111316,4111316,164,2034794496,14.53
27.209,517212,2731380,0,3248592,4148840,164,2034860032,14.53
27.309,517212,2664616,0,3181828,4148840,165,2034860032,14.53
27.410,517212,2755968,0,3273180,4148840,165,2034860032,14.53
27.510,517212,2851780,0,3368992,4148840,165,2034860032,14.53
27.611,463356,2851780,0,3315136,4148840,165,2060025856,14.53
27.711,533032,2851780,0,3384812,4148840,165,2085191680,14.53
27.811,507120,2851780,0,3358900,4148840,165,2120450048,14.53
27.912,424544,2851780,0,3276324,4148840,165,2137227264,14.53
28.012,506980,2851780,0,3358760,4148840,165,2170781696,14.53
28.113,495104,2851780,0,3346884,4148840,165,2195947520,14.53
28.213,421784,2851780,0,3273564,4148840,165,2221113344,14.53
28.313,500928,2849732,0,3350660,4148840,165,2254667776,14.53
28.414,501572,2851780,0,3353352,4148840,165,2283388928,14.53
28.514,460264,2848612,0,3308876,4148840,165,2321776640,14.53
28.615,526124,2848612,0,3374736,4148840,165,2346942464,14.53
28.715,460264,2848580,0,3308844,4148840,165,2372108288,14.53
28.815,529016,2848580,0,3377596,4148840,165,2397274112,13.89
28.916,494356,2848580,0,3342936,4148840,165,2422439936,13.89
29.016,496248,2847556,0,3343804,4148840,165,2447605760,13.89
29.116,469988,2847556,0,3317544,4148840,165,2482487296,13.89
29.217,461504,2847556,0,3309060,4148840,165,2499264512,13.89
29.317,525260,2847540,0,3372800,4148840,165,2541207552,13.89
29.418,483472,2847540,0,3331012,4148840,165,2558365696,13.89
29.518,486664,2847348,0,3334012,4148840,165,2583531520,13.89
29.618,490288,2847604,0,3337892,4148840,165,2608697344,13.89
29.719,521200,2847604,0,3368804,4148840,165,2630905856,13.89
29.819,466108,2845876,0,3311984,4148840,165,2676539392,13.89
29.919,530892,2846548,0,3377440,4148840,165,2706161664,13.89
30.020,505676,2846548,0,3352224,4148840,165,2731679744,13.89
30.120,482380,2846548,0,3328928,4148840,165,2770935808,13.89
30.221,461504,2846548,0,3308052,4148840,165,2812878848,13.89
30.321,479276,2846548,0,3325824,4148840,165,2846433280,13.89
30.421,461504,2846548,0,3308052,4148840,165,2879987712,13.89
30.522,461504,2846548,0,3308052,4148840,165,2930319360,13.89
30.622,461504,2845540,0,3307044,4148840,165,2955485184,13.89
30.722,524740,2845540,0,3370280,4148840,165,2989039616,13.89
30.823,484312,2869452,0,3353764,4148840,165,3022594048,14.64
30.923,531048,2924852,0,3455900,4148840,165,3047759872,14.64
31.024,517744,2941236,0,3458980,4148840,165,3079086080,14.64
31.124,533360,2997884,0,3531244,4148840,165,3095863296,14.64
31.225,490248,3013980,0,3504228,4148840,165,3121029120,14.64
31.325,534112,3039580,0,3573692,4148840,165,3137806336,14.64
31.426,461504,3087832,0,3549336,4148840,165,3162972160,14.64
31.526,533860,3109068,0,3642928,4148840,165,3179749376,14.64
31.626,461504,3161408,0,3622912,4148840,165,3201331200,14.64
31.727,533840,3175832,0,3709672,4148840,165,3226497024,14.64
31.827,471880,3233960,0,3705840,4148840,165,3243274240,14.64
31.928,535560,3250380,0,3785940,4148840,165,3268440064,14.64
32.028,461504,3310280,0,3771784,4148840,165,3284168704,14.64
32.128,534704,3322060,0,3856764,4148840,165,3310383104,14.64
32.229,534704,3383524,0,3918228,4148840,165,3310383104,14.64
32.330,497636,3391884,0,3889520,4148840,165,3335548928,14.64
32.430,536068,3444012,0,3980080,4148840,165,3344097280,14.64
32.530,487432,3471864,0,3959296,4148840,165,3398070272,14.64
32.631,535984,3482180,0,4018164,4148840,165,3419041792,14.64
32.732,535984,3567908,0,4103892,4148840,165,3419041792,14.64
32.832,535984,3560840,0,4096824,4149920,166,3419054080,12.89
32.933,535984,3733284,0,4269268,4269268,167,3419058176,12.89
33.033,535984,3845984,0,4381968,4381968,167,3419058176,12.89
33.134,535984,3931964,0,4467948,4467948,167,3419058176,12.89
33.234,535984,3730684,0,4266668,4523840,168,3419078656,12.89
33.335,535984,3818172,0,4354156,4523840,168,3419078656,12.89
33.435,535984,3881760,0,4417744,4523840,168,3419078656,12.89
33.536,535984,3956156,0,4492140,4523840,168,3419078656,12.89
33.636,535984,4038124,0,4574108,4574108,168,3419078656,12.89
33.737,535984,4121144,0,4657128,4657128,168,3419078656,12.89
33.837,535984,4175256,0,4711240,4711240,168,3419078656,12.89
33.938,535984,4234800,0,4770784,4770784,168,3419078656,12.89
34.038,535984,4312484,0,4848468,4848468,168,3419078656,12.89
34.139,535984,4353488,0,4889472,4889472,168,3419078656,12.89
34.239,535984,4404132,0,4940116,4940116,168,3419078656,12.89
34.340,535984,4475160,0,5011144,5011144,168,3419078656,12.89
34.440,535984,4541420,0,5077404,5077404,168,3419078656,12.89
34.541,535984,4592920,0,5128904,5128904,168,3419078656,12.89
34.641,535984,4670604,0,5206588,5206588,168,3419078656,12.89
34.741,535984,4741396,0,5277380,5277380,168,3419078656,11.82
34.842,535984,4797196,0,5333180,5333180,168,3419078656,11.82
34.943,535984,4868696,0,5404680,5404680,168,3419078656,11.82
35.043,535984,4952724,0,5488708,5488708,168,3419078656,11.82
35.143,535984,4991996,0,5527980,5527980,168,3419078656,11.82
35.244,535984,5045752,0,5581736,5581736,168,3419078656,11.82
35.344,535984,5111636,0,5647620,5647620,168,3419078656,11.82
35.445,535984,5185024,0,5721008,5721008,168,3419078656,11.82
35.545,535984,4402688,0,4938672,5744632,168,3419160576,11.82
35.646,535984,3145216,0,3681200,5744632,169,3419160576,11.82
35.746,535984,3221668,0,3757652,5744632,169,3419160576,11.82
35.846,535984,3286532,0,3822516,5744632,169,3419160576,11.82
35.947,535984,3354384,0,3890368,5744632,169,3419160576,11.82
36.047,477720,3362712,0,3840432,5744632,169,3444326400,11.82
