t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
11.100,1417328,14524,0,1431852,1431852
11.150,1451588,14524,0,1466112,1466112
11.200,1513952,14524,0,1528476,1528476
11.250,1565648,14524,0,1580172,1580172
11.301,1565648,14524,0,1580172,1580172
11.351,1565660,14524,0,1580184,1580184
11.402,1565676,14524,0,1580200,1580200
11.452,1565752,14524,0,1580276,1580276
11.506,1565820,14524,0,1580344,1580344
11.559,1565856,14524,0,1580380,1580380
11.609,1587640,14524,0,1602164,1602164
11.659,1604664,14524,0,1619188,1619188
11.709,1642440,14524,0,1656964,1656964
11.760,1715940,14524,0,1730464,1730464
11.810,1746616,14524,0,1761140,1761140
11.860,1785788,14524,0,1800312,1800312
11.910,1821960,14524,0,1836484,1836484
11.961,1853180,14524,0,1867704,1867704
12.011,1883260,14524,0,1897784,1897784
12.061,1934260,14524,0,1948784,1948784
12.111,1693452,14524,0,1707976,1978488
12.161,799384,14524,0,813908,1978488
12.212,618208,14588,0,632796,1978488
12.262,665796,14588,0,680384,1978488
12.312,712712,14588,0,727300,1978488
12.362,727960,14588,0,742548,1978488
12.413,728572,15632,0,744204,1978488
12.463,753140,64764,0,817904,1978488
12.513,610860,109612,0,720472,1978488
12.563,610864,170844,0,781708,1978488
12.614,610864,170844,0,781708,1978488
12.666,610864,170844,0,781708,1978488
12.716,610864,170844,0,781708,1978488
12.767,627852,170844,0,798696,1978488
12.817,671700,170844,0,842544,1978488
12.867,717404,170844,0,888248,1978488
12.917,762548,170844,0,933392,1978488
12.968,806180,170844,0,977024,1978488
13.022,806180,170844,0,977024,1978488
13.072,806188,170844,0,977032,1978488
13.122,892848,170844,0,1063692,1978488
13.173,942352,170844,0,1113196,1978488
13.223,986280,170844,0,1157124,1978488
13.273,1060364,170844,0,1231208,1978488
13.323,1102656,170844,0,1273500,1978488
13.374,1122192,170844,0,1293036,1978488
13.424,1112504,170844,0,1283348,1978488
13.474,1128896,170844,0,1299740,1978488
13.524,1144188,170844,0,1315032,1978488
13.575,1082228,170844,0,1253072,1978488
13.625,1082228,170844,0,1253072,1978488
13.675,992892,170844,0,1163736,1978488
13.725,992892,170844,0,1163736,1978488
13.776,992892,170844,0,1163736,1978488
13.826,992892,170844,0,1163736,1978488
13.876,992892,170844,0,1163736,1978488
13.926,992892,170844,0,1163736,1978488
13.977,992892,170844,0,1163736,1978488
14.027,992892,170844,0,1163736,1978488
14.077,878612,171100,0,1049712,1978488
14.127,882564,171100,0,1053664,1978488
14.178,882584,171100,0,1053684,1978488
14.228,882616,171100,0,1053716,1978488
14.278,882668,171100,0,1053768,1978488
14.328,882680,171100,0,1053780,1978488
14.379,882688,171100,0,1053788,1978488
14.429,882692,171100,0,1053792,1978488
14.479,882712,171100,0,1053812,1978488
14.529,882712,171100,0,1053812,1978488
14.580,882716,171100,0,1053816,1978488
14.630,882716,171100,0,1053816,1978488
14.680,882720,171100,0,1053820,1978488
14.730,882748,171100,0,1053848,1978488
14.780,882756,171100,0,1053856,1978488
14.831,882772,171100,0,1053872,1978488
14.881,882772,171100,0,1053872,1978488
14.931,882784,171100,0,1053884,1978488
14.981,882816,171100,0,1053916,1978488
15.031,882820,171100,0,1053920,1978488
15.082,882836,171100,0,1053936,1978488
15.132,882836,171100,0,1053936,1978488
15.182,882840,171100,0,1053940,1978488
15.232,882860,171100,0,1053960,1978488
15.283,882864,171100,0,1053964,1978488
15.333,882868,171100,0,1053968,1978488
