t,RssAnon,RssFile,RssShmem,VmRSS,VmHWM
14.834,922436,170512,0,1092948,1986092
14.884,922448,170512,0,1092960,1986092
14.935,922456,170512,0,1092968,1986092
14.985,922460,170512,0,1092972,1986092
15.035,922480,170512,0,1092992,1986092
15.085,922480,170512,0,1092992,1986092
15.136,922484,170512,0,1092996,1986092
15.186,922488,170512,0,1093000,1986092
15.236,922488,170512,0,1093000,1986092
15.286,922524,170512,0,1093036,1986092
15.336,922536,170512,0,1093048,1986092
15.387,922540,170512,0,1093052,1986092
15.437,922544,170512,0,1093056,1986092
15.487,922568,170512,0,1093080,1986092
15.537,922588,170512,0,1093100,1986092
15.587,922600,170512,0,1093112,1986092
15.638,922604,170512,0,1093116,1986092
15.688,922604,170512,0,1093116,1986092
15.738,922624,170512,0,1093136,1986092
15.788,922632,170512,0,1093144,1986092
15.838,922632,170512,0,1093144,1986092
15.889,922680,170512,0,1093192,1986092
15.939,922684,170512,0,1093196,1986092
15.989,922696,170512,0,1093208,1986092
16.039,922700,170512,0,1093212,1986092
16.089,922700,170512,0,1093212,1986092
16.140,922700,170512,0,1093212,1986092
16.190,922704,170512,0,1093216,1986092
16.240,922704,170512,0,1093216,1986092
16.290,922708,170512,0,1093220,1986092
16.340,922712,170512,0,1093224,1986092
16.391,922712,170512,0,1093224,1986092
16.441,922712,170512,0,1093224,1986092
16.491,922712,170512,0,1093224,1986092
16.541,922712,170512,0,1093224,1986092
16.592,922712,170512,0,1093224,1986092
16.642,922712,170512,0,1093224,1986092
16.692,922712,170512,0,1093224,1986092
16.742,922712,170512,0,1093224,1986092
16.792,922712,170512,0,1093224,1986092
16.842,922712,170512,0,1093224,1986092
16.893,922712,170512,0,1093224,1986092
16.943,922712,170512,0,1093224,1986092
16.993,922712,170512,0,1093224,1986092
17.043,922712,170512,0,1093224,1986092
17.093,922712,170512,0,1093224,1986092
17.144,922712,170512,0,1093224,1986092
17.194,922712,170512,0,1093224,1986092
17.244,922712,170512,0,1093224,1986092
17.294,922712,170512,0,1093224,1986092
17.344,922712,170512,0,1093224,1986092
17.395,922712,170512,0,1093224,1986092
17.445,922712,170512,0,1093224,1986092
17.495,922712,170512,0,1093224,1986092
17.545,922712,170512,0,1093224,1986092
17.596,922712,170512,0,1093224,1986092
17.646,922712,170512,0,1093224,1986092
17.696,922712,170512,0,1093224,1986092
17.746,922712,170512,0,1093224,1986092
17.796,922720,170512,0,1093232,1986092
17.847,922724,170512,0,1093236,1986092
17.897,922728,170512,0,1093240,1986092
17.947,922732,170512,0,1093244,1986092
17.997,922816,170512,0,1093328,1986092
18.047,922940,170512,0,1093452,1986092
18.098,922992,170512,0,1093504,1986092
18.148,922996,170512,0,1093508,1986092
18.198,922996,170512,0,1093508,1986092
18.248,922996,170512,0,1093508,1986092
18.299,922996,170512,0,1093508,1986092
18.349,768148,170512,0,938660,1986092
18.399,368168,92384,0,460552,1986092
18.449,368168,92384,0,460552,1986092
18.499,372544,92768,0,465312,1986092
18.550,385884,92768,0,478652,1986092
18.600,399464,92768,0,492232,1986092
18.650,412756,92768,0,505524,1986092
18.700,426416,92768,0,519184,1986092
18.751,439988,92768,0,532756,1986092
18.801,453600,92768,0,546368,1986092
18.851,467260,92768,0,560028,1986092
18.901,481064,92768,0,573832,1986092
18.951,494872,92768,0,587640,1986092
19.002,508384,92768,0,601152,1986092
19.052,522236,92768,0,615004,1986092
19.102,535808,92768,0,628576,1986092
19.157,549636,92768,0,642404,1986092
19.207,551120,93316,0,644436,1986092
19.257,551120,93316,0,644436,1986092
19.307,551120,93316,0,644436,1986092
19.357,551120,93316,0,644436,1986092
19.408,551120,93316,0,644436,1986092
19.458,551120,93316,0,644436,1986092
